,Q1,Q2,Q3,Q4,Q5,Q7,Q9,Q10,Q11,Q12,Q13,Q14,Q16,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q26,Q29,Q30,Q32,Q45
539,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,6.0
540,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,10.0,15.0,15.0
541,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,1.0,20.0,1.0,10.0,5.0,6.0
542,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,15.0,5.0
543,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,15.0,1.0,0.0,1.0,0.0,15.0,1.0,10.0,15.0,5.0
544,15.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,10.0,10.0,5.0
545,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,15.0,5.0
546,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,5.0,5.0
547,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,15.0,5.0
548,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0,5.0
549,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,15.0,5.0
550,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,15.0,15.0,15.0
551,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,10.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,5.0
552,15.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,1.0,0.0,20.0,1.0,10.0,10.0,5.0
553,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,10.0,5.0
554,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,10.0,11.0,10.0
555,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,11.0,6.0
556,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,15.0,5.0
557,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,5.0,0.0,0.0,1.0,0.0,15.0,0.0,10.0,10.0,5.0
558,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,6.0
559,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,5.0
560,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,11.0,5.0
561,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,1.0,5.0,1.0,10.0,5.0,10.0
562,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,1.0,1.0,0.0,5.0,0.0,10.0,11.0,6.0
563,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,5.0
564,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,10.0,15.0,5.0
565,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,15.0,5.0
566,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,5.0
567,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,10.0,10.0,5.0
568,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,5.0
569,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,15.0,0.0,10.0,5.0,5.0
570,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
571,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
572,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
573,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,5.0,11.0,5.0
574,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
575,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,6.0
576,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,6.0
577,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,15.0,5.0
578,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0,5.0
579,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,15.0,5.0
580,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,5.0,0.0,1.0,0.0,0.0,15.0,1.0,15.0,15.0,5.0
581,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,15.0
582,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,5.0
583,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,6.0
584,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,6.0
585,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,15.0,10.0
586,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,6.0
587,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,10.0,15.0,6.0
588,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,5.0
589,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
590,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,10.0,5.0
591,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
592,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
593,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
594,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,11.0,6.0
595,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
596,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,11.0,6.0
597,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,11.0,5.0
598,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,15.0,5.0,5.0
599,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,10.0,5.0
600,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
601,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,15.0,15.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,15.0,5.0
602,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,10.0,15.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,15.0,6.0
603,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,15.0,5.0
604,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,11.0,5.0
605,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,6.0
606,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,10.0,15.0,5.0
607,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,15.0,5.0
608,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,15.0,5.0
609,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,15.0,0.0,0.0,1.0,1.0,20.0,0.0,10.0,15.0,5.0
610,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,10.0,5.0
611,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,10.0,5.0
612,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,15.0,5.0,5.0
613,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,1.0,1.0,0.0,0.0,20.0,1.0,10.0,15.0,5.0
614,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,15.0,5.0,0.0,1.0,1.0,0.0,15.0,1.0,10.0,10.0,15.0
615,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,15.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,10.0,5.0,5.0
616,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,15.0,5.0,1.0,1.0,0.0,0.0,20.0,1.0,10.0,15.0,5.0
617,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,11.0,6.0
618,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,11.0,6.0
619,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,10.0,1.0,5.0,15.0,6.0
620,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,5.0
621,15.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,15.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,10.0,10.0,5.0
622,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,1.0,15.0,15.0,5.0
623,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,0.0,0.0,1.0,0.0,10.0,1.0,5.0,15.0,5.0
624,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,15.0,15.0,1.0,0.0,1.0,1.0,5.0,1.0,10.0,15.0,6.0
625,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,15.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,10.0,15.0,15.0
626,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,15.0,5.0,1.0,0.0,0.0,1.0,10.0,1.0,5.0,10.0,5.0
627,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,5.0,0.0,1.0,0.0,1.0,5.0,1.0,10.0,5.0,5.0
628,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,5.0
629,20.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,15.0,15.0,1.0,1.0,1.0,0.0,20.0,0.0,10.0,15.0,5.0
630,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,6.0
631,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,5.0,1.0,0.0,0.0,1.0,15.0,1.0,10.0,15.0,5.0
632,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
633,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,6.0
634,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,5.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,5.0,5.0
635,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
636,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,11.0,5.0
637,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,15.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,5.0,10.0
638,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,15.0,15.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,15.0,5.0
639,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,6.0
640,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0
641,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,15.0,5.0,5.0
642,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,15.0,15.0,5.0
643,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,15.0,5.0
644,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,15.0,5.0
645,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0,5.0
646,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0,5.0
647,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,15.0,5.0
648,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,15.0,15.0
649,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,1.0,0.0,0.0,20.0,0.0,10.0,15.0,5.0
650,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,5.0
651,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,5.0
652,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,1.0,10.0,15.0,6.0
653,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,15.0,5.0
654,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,1.0,10.0,15.0,5.0
655,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,1.0,10.0,15.0,5.0
656,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,15.0,0.0,10.0,15.0,5.0
657,15.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,10.0,15.0,5.0
658,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,20.0,1.0,10.0,15.0,5.0
659,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,10.0,10.0,5.0
660,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,11.0,5.0
661,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,10.0,10.0,5.0
662,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
663,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
664,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,10.0,5.0,5.0
665,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,5.0
666,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,10.0,15.0,6.0
667,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,1.0,5.0,15.0,5.0
668,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,10.0,10.0,5.0
669,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,5.0
670,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,15.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,11.0,15.0
671,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,10.0,1.0,10.0,5.0,6.0
672,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,5.0,0.0,0.0,1.0,0.0,10.0,1.0,10.0,5.0,10.0
673,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,5.0
674,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,0.0,1.0,0.0,20.0,1.0,10.0,15.0,6.0
